waveHeight	wavePeriod	value
3.5	8.5	0
4	8.5	0
4.5	8.5	0
5	8.5	0
5.5	8.5	1.29641227502252E-03
6	8.5	2.71235908677338E-03
6.5	8.5	0.005674808822274
7	8.5	1.18728583270543E-02
7.5	8.5	2.48404429592425E-02
8	8.5	5.19712767906388E-02
8.5	8.5	0.108734518771704
9	8.5	0.227494806797658
9.5	8.5	0.47596556920958
10	8.5	0.995817118913379
10.5	8.5	1.19100261278937
11	8.5	1.40995256074131
11.5	8.5	1.65343436461882
12	8.5	1.92203658247967
12.5	8.5	2.21616945704106
13	8.5	2.53606875521963
13.5	8.5	2.88180237569902
14	8.5	3.25327918592786
14.5	8.5	3.65025957502533
15	8.5	4.07236724849866
15.5	8.5	4.51910183913847
16	8.5	4.9898519616215
16.5	8.5	5.48390839283814
0.5	9	0
1	9	0
1.5	9	0
2	9	0
2.5	9	0
3	9	0
3.5	9	0
4	9	0
4.5	9	0
5	9	0
5.5	9	1.08591097158003E-03
6	9	2.29850853197174E-03
6.5	9	4.86516999074036E-03
7	9	1.02979295963264E-02
7.5	9	2.17972556298609E-02
8	9	4.61374637056166E-02
8.5	9	0.097657503005605
9	9	0.206708109360783
9.5	9	0.437531589078793
10	9	0.926107311579586
10.5	9	1.11075514183866
11	9	1.31845127252718
11.5	9	1.55001466516965
12	9	1.80609174977369
12.5	9	2.08715548771803
13	9	2.39350780326464
13.5	9	2.72528487494967
14	9	3.08246477226755
14.5	9	3.46487693913136
15	9	3.87221305745245
15.5	9	4.30403886652486
16	9	4.75980656231308
16.5	9	5.23886745171235
0.5	9.5	0
1	9.5	0
1.5	9.5	0
2	9.5	0
2.5	9.5	0
3	9.5	0
3.5	9.5	0
4	9.5	0
4.5	9.5	0
5	9.5	0
5.5	9.5	0
6	9.5	1.80138294330812E-03
6.5	9.5	3.89334634673262E-03
7	9.5	8.41472704730917E-03
7.5	9.5	1.81868308069072E-02
8	9.5	3.93073730068093E-02
8.5	9.5	8.49554047706672E-02
9	9.5	0.183614936528514
9.5	9.5	0.396848735020222
10	9.5	0.857713002355302
10.5	9.5	1.03179363131506
11	9.5	1.22817004322955
11.5	9.5	1.44771052475596
12	9.5	1.69111780849133
12.5	9.5	1.9589266592836
13	9.5	2.25150486865648
13.5	9.5	2.56905718698638
14	9.5	2.91163170670971
14.5	9.5	3.279128216536
15	9.5	3.67130807048342
15.5	9.5	4.08780515128904
16	9.5	4.52813755092077
16.5	9.5	4.99171963791144
0.5	10	0
1	10	0
1.5	10	0
2	10	0
2.5	10	0
3	10	0
3.5	10	0
4	10	0
4.5	10	0
5	10	0
5.5	10	0
6	10	1.49616946024228E-03
6.5	10	3.06641825986906E-03
7	10	6.28466306412629E-03
7.5	10	0.012880496554074
8	10	2.63987408372828E-02
8.5	10	5.41045537234041E-02
9	10	0.110887968166819
9.5	10	0.227266295310862
10	10	0.465785150888704
10.5	10	0.954632566574176
11	10	1.13969265626696
11.5	10	1.34717722830408
12	10	1.5778430889794
12.5	10	1.83228523873341
13	10	2.11093641426931
13.5	10	2.41406962977302
14	10	2.74180326227418
14.5	10	3.09410822324803
15	10	3.47081677399761
15.5	10	3.87163257103697
16	10	4.29614156516383
16.5	10	4.74382342046585
0.5	10.5	0
1	10.5	0
1.5	10.5	0
2	10.5	0
2.5	10.5	0
3	10.5	0
3.5	10.5	0
4	10.5	0
4.5	10.5	0
5	10.5	0
5.5	10.5	0
6	10.5	1.23089468498982E-03
6.5	10.5	2.55473695534356E-03
7	10.5	5.3023877595605E-03
7.5	10.5	1.10051705690992E-02
8	10.5	2.28413659556663E-02
8.5	10.5	0.047407534071812
9	10.5	0.098394916097935
9.5	10.5	0.204219850356575
10	10.5	0.423860794171022
10.5	10.5	0.879728256198407
11	10.5	1.05354194964813
11.5	10.5	1.24900682565697
12	10.5	1.46693089641162
12.5	10.5	1.70796718629101
13	10.5	1.97261182147292
13.5	10.5	2.2612051610998
14	10.5	2.57393555064683
14.5	10.5	2.91084526542056
15	10.5	3.27183821885795
15.5	10.5	3.6566890315312
16	10.5	4.0650530880872
16.5	10.5	4.49647724702102
0.5	11	0
1	11	0
1.5	11	0
2	11	0
2.5	11	0
3	11	0
3.5	11	0
4	11	0
4.5	11	0
5	11	0
5.5	11	0
6	11	1.00305876757228E-03
6.5	11	1.99470563920057E-03
7	11	3.96671732074945E-03
7.5	11	7.88830491753152E-03
8	11	1.56868638323327E-02
8.5	11	3.11952567080978E-02
9	11	6.20356019842759E-02
9.5	11	0.123365418966163
10	11	0.245327297711313
10.5	11	0.487863483192506
11	11	0.970176496676704
11.5	11	1.15372410694722
12	11	1.35897477144894
12.5	11	1.58663670225026
13	11	1.83726723348354
13.5	11	2.11127253719997
14	11	2.4089100221557
14.5	11	2.73029301298081
15	11	3.07539730503083
15.5	11	3.44406920369227
16	11	3.83603468170101
16.5	11	4.25090932039473
0.5	11.5	0
1	11.5	0
1.5	11.5	0
2	11.5	0
2.5	11.5	0
3	11.5	0
3.5	11.5	0
4	11.5	0
4.5	11.5	0
5	11.5	0
5.5	11.5	0
6	11.5	0
6.5	11.5	1.60902585602713E-03
7	11.5	3.24579408715938E-03
7.5	11.5	6.54755125082413E-03
8	11.5	1.32079935544178E-02
8.5	11.5	0.026643715650425
9	11.5	0.053746814816037
9.5	11.5	0.10842031722491
10	11.5	0.218709987324543
10.5	11.5	0.441190911259499
11	11.5	0.889988713177272
11.5	11.5	1.0617840564899
12	11.5	1.25449526905796
12.5	11.5	1.46888231944458
13	11.5	1.70556096008755
13.5	11.5	1.96500103741089
14	11.5	2.24752752618907
14.5	11.5	2.55332391873191
15	11.5	2.88243758833868
15.5	11.5	3.2347867519458
16	11.5	3.61016867481321
16.5	11.5	4.00826878676296
0.5	12	0
1	12	0
1.5	12	0
2	12	0
2.5	12	0
3	12	0
3.5	12	0
4	12	0
4.5	12	0
5	12	0
5.5	12	0
6	12	0
6.5	12	1.41818859057187E-03
7	12	2.7251934681913E-03
7.5	12	5.23673613540902E-03
8	12	1.00629205493067E-02
8.5	12	1.93369242526767E-02
9	12	3.71578646300173E-02
9.5	12	7.14026122159299E-02
10	12	0.137207374051841
10.5	12	0.263657909843274
11	12	0.506645462048263
11.5	12	0.97357073173599
12	12	1.15393821497462
12.5	12	1.35521451396149
13	12	1.57807042941035
13.5	12	1.82303675330462
14	12	2.09050394274506
14.5	12	2.38072420524223
15	12	2.6938156425063
15.5	12	3.02976809713793
16	12	3.38845035742174
16.5	12	3.76961839606365
0.5	12.5	0
1	12.5	0
1.5	12.5	0
2	12.5	0
2.5	12.5	0
3	12.5	0
3.5	12.5	0
4	12.5	0
4.5	12.5	0
5	12.5	0
5.5	12.5	0
6	12.5	0
6.5	12.5	1.24765879936913E-03
7	12.5	2.40655526869345E-03
7.5	12.5	4.64190070570947E-03
8	12.5	8.95356214834176E-03
8.5	12.5	0.0172701400195
9	12.5	3.33116285285821E-02
9.5	12.5	6.42533641286816E-02
10	12.5	0.123935543959089
10.5	12.5	0.239053927599394
11	12.5	0.461100814787727
11.5	12.5	0.889397482538768
12	12.5	1.05767436692766
12.5	12.5	1.24606477362121
13	12.5	1.45529063891491
13.5	12.5	1.68594040714668
14	12.5	1.93846736243636
14.5	12.5	2.21319040891806
15	12.5	2.51029697742723
15.5	12.5	2.8298477258179
16	12.5	3.17178270359281
16.5	12.5	3.53592866586832
0.5	13	0
1	13	0
1.5	13	0
2	13	0
2.5	13	0
3	13	0
3.5	13	0
4	13	0
4.5	13	0
5	13	0
5.5	13	0
6	13	0
6.5	13	1.09416900492572E-03
7	13	2.02718251940867E-03
7.5	13	3.75578996342988E-03
8	13	6.95840562669971E-03
8.5	13	1.28919373386547E-02
9	13	2.38850761596988E-02
9.5	13	4.42522212269878E-02
10	13	8.19867213497287E-02
10.5	13	0.151897967860168
11	13	0.281423531276813
11.5	13	0.52139738978746
12	13	0.966000379725798
12.5	13	1.14178603457656
13	13	1.33763402783444
13.5	13	1.55418663405953
14	13	1.79195676158156
14.5	13	2.05132744001799
15	13	2.33255348422833
15.5	13	2.63576502783191
16	13	2.9609726155649
16.5	13	3.30807355159835
0.5	13.5	0
1	13.5	0
1.5	13.5	0
2	13.5	0
2.5	13.5	0
3	13.5	0
3.5	13.5	0
4	13.5	0
4.5	13.5	0
5	13.5	0
5.5	13.5	0
6	13.5	0
6.5	13.5	0
7	13.5	1.78079175882404E-03
7.5	13.5	3.31098851604243E-03
8	13.5	6.1560510368737E-03
8.5	13.5	1.14458157088057E-02
9	13.5	2.12809634707763E-02
9.5	13.5	3.95672460370035E-02
10	13.5	7.35665451003971E-02
10.5	13.5	0.13678072395909
11	13.5	0.25431351195357
11.5	13.5	0.472839742985296
12	13.5	0.879140950195437
12.5	13.5	1.04265437174279
13	13.5	1.22543166738187
13.5	13.5	1.42816463550199
14	13.5	1.65142209164
14.5	13.5	1.89564808965757
15	13.5	2.16116234991661
15.5	13.5	2.44816261651745
16	13.5	2.7567286544996
16.5	13.5	3.08682759914894
0.5	14	0
1	14	0
1.5	14	0
2	14	0
2.5	14	0
3	14	0
3.5	14	0
4	14	0
4.5	14	0
5	14	0
5.5	14	0
6	14	0
6.5	14	0
7	14	1.55909079961287E-03
7.5	14	2.79249803098123E-03
8	14	5.00166202954332E-03
8.5	14	8.95851054512115E-03
9	14	1.60456485690167E-02
9.5	14	2.87394692123908E-02
10	14	0.051475456854068
10.5	14	9.21980374360084E-02
11	14	0.165136525765091
11.5	14	0.295777143420127
12	14	0.529768433509481
12.5	14	0.948871809017518
13	14	1.11893564377208
13.5	14	1.30818008910235
14	14	1.51722567869356
14.5	14	1.74657389059372
15	14	1.99660635968298
15.5	14	2.2675860608647
16	14	2.55966019837558
16.5	14	2.87286453124631
0.5	14.5	0
1	14.5	0
1.5	14.5	0
2	14.5	0
2.5	14.5	0
3	14.5	0
3.5	14.5	0
4	14.5	0
4.5	14.5	0
5	14.5	0
5.5	14.5	0
6	14.5	0
6.5	14.5	0
7	14.5	1.35717673024465E-03
7.5	14.5	2.43992962445224E-03
8	14.5	4.38650062266136E-03
8.5	14.5	7.88604208899185E-03
9	14.5	1.41775107720421E-02
9.5	14.5	2.54883006485535E-02
10	14.5	4.58228161767409E-02
10.5	14.5	8.23801677216389E-02
11	14.5	0.148102901569155
11.5	14.5	0.266259101672614
12	14.5	0.478680083052959
12.5	14.5	0.8605701005982
13	14.5	1.01832249260037
13.5	14.5	1.19445818181435
14	14.5	1.38964480930144
14.5	14.5	1.60443721815527
15	14.5	1.83927548372437
15.5	14.5	2.09448493724559
16	14.5	2.37027794542711
16.5	14.5	2.66675719663972
0.5	15	0
1	15	0
1.5	15	0
2	15	0
2.5	15	0
3	15	0
3.5	15	0
4	15	0
4.5	15	0
5	15	0
5.5	15	0
6	15	0
6.5	15	0
7	15	1.17372480675945E-03
7.5	15	2.04990683651715E-03
8	15	3.58015611001819E-03
8.5	15	6.25273185286698E-03
9	15	1.09203773306015E-02
9.5	15	1.90724060856753E-02
10	15	3.33098997300734E-02
10.5	15	5.81756394575143E-02
11	15	0.101603578927472
11.5	15	0.177450344287322
12	15	0.309916491329176
12.5	15	0.541268217785302
13	15	0.945323310573041
13.5	15	1.10089725191147
14	15	1.27245078254353
14.5	15	1.46948450135069
15	15	1.68946962801245
15.5	15	1.92921509001694
16	15	2.18899566259352
16.5	15	2.46897879186317
0.5	15.5	0
1	15.5	0
1.5	15.5	0
2	15.5	0
2.5	15.5	0
3	15.5	0
3.5	15.5	0
4	15.5	0
4.5	15.5	0
5	15.5	0
5.5	15.5	0
6	15.5	0
6.5	15.5	0
7	15.5	1.00783207201014E-03
7.5	15.5	1.77379486982994E-03
8	15.5	3.1218973156506E-03
8.5	15.5	5.4945715624946E-03
9	15.5	9.67050277535561E-03
9.5	15.5	1.70201848978562E-02
10	15.5	2.99557014445465E-02
10.5	15.5	0.052722344347025
11	15.5	9.27918713101046E-02
11.5	15.5	0.163314653167863
12	15.5	0.287435478590622
12.5	15.5	0.505889415003686
13	15.5	0.890370602361407
13.5	15.5	1.03867143591602
14	15.5	1.20245496784006
14.5	15.5	1.38217705608726
15	15.5	1.57821211310346
15.5	15.5	1.79085307225054
16	15.5	2.0203124564891
16.5	15.5	2.27990524904422
0.5	16	0
1	16	0
1.5	16	0
2	16	0
2.5	16	0
3	16	0
3.5	16	0
4	16	0
4.5	16	0
5	16	0
5.5	16	0
6	16	0
6.5	16	0
7	16	0
7.5	16	1.58947753508515E-03
8	16	2.71473629562654E-03
8.5	16	4.63661359919585E-03
9	16	7.91906959909207E-03
9.5	16	1.35253158309635E-02
10	16	2.31004622497931E-02
10.5	16	3.94542621276523E-02
11	16	6.73856125996542E-02
11.5	16	0.115090754219128
12	16	0.196568394880122
12.5	16	0.335727523274199
13	16	0.573403318232143
13.5	16	0.979339918732542
14	16	1.13571798041135
14.5	16	1.30757517057251
15	16	1.49529982306997
15.5	16	1.69920113356092
16	16	1.91950994823661
16.5	16	2.15638050461061
0.5	16.5	0
1	16.5	0
1.5	16.5	0
2	16.5	0
2.5	16.5	0
3	16.5	0
3.5	16.5	0
4	16.5	0
4.5	16.5	0
5	16.5	0
5.5	16.5	0
6	16.5	0
6.5	16.5	0
7	16.5	0
7.5	16.5	1.34002660531155E-03
8	16.5	2.3099381198384E-03
8.5	16.5	3.98187177503241E-03
9	16.5	6.86395133126291E-03
9.5	16.5	1.18320806243347E-02
10	16.5	2.03961428547887E-02
10.5	16.5	3.51588749739727E-02
11	16.5	6.06068754389617E-02
11.5	16.5	0.10447414353255
12	16.5	0.180092548705179
12.5	16.5	0.310443570078393
13	16.5	0.535142685779793
13.5	16.5	0.922479064621292
14	16.5	1.07175686364204
14.5	16.5	1.23607752984519
15	16.5	1.41584319009544
15.5	16.5	1.61137891876355
16	16.5	1.82293324880415
16.5	16.5	2.05067964580971
